album_id,album_name,album_artist,album_genre,album_image,album_release_date
6s1DWmUCmFjzD09SRdnfVH,Heart & Soul: A Retrospective,Etta James,jazz,https://i.scdn.co/image/ab67616d0000b273617f78eb4389bb0a7d27719a,2011-10-18
3mdKPgJ2hyDF9ToznWuCn1,Dock of the Bay Sessions,Otis Redding,jazz,https://i.scdn.co/image/ab67616d0000b273dec4d47f98dc7f1cccbcf6f7,2018-05-18
1HgqHVY48hdhuiacZky4nV,The Seventeen Number Ones,Tommy Dorsey,jazz,https://i.scdn.co/image/ab67616d0000b2736a07ae0cc876b3d0dc4d076f,1990-07-17
5ua8gCeWXrvivM9hfVCXhD,Sweet Love,Anita Baker,jazz,https://i.scdn.co/image/ab67616d0000b27357901fb66499da37fb3fb1e9,2022-02-14
2JEkDxvr4haVzzJQaubg8q,"It's The Great Pumpkin, Charlie Brown (Original Soundtrack Recording)",Vince Guaraldi,jazz,https://i.scdn.co/image/ab67616d0000b2739a0033a0a00626a5c430c74c,2022-08-26
5snUbps5KleLIP0cVI72lP,Reachin' (A New Refutation Of Time And Space),Digable Planets,jazz,https://i.scdn.co/image/ab67616d0000b273c9f6a742f2337f938e89f599,1993-01-01
3p52GP73vQ2BlG9rzzyBXe,Bangers[2].Zip,GRiZ,jazz,https://i.scdn.co/image/ab67616d0000b27383046e046407ae9b6e629956,2019-08-14
6ARDVnSbcuiC1ROfWYY4SD,Soul,Ray Charles,jazz,https://i.scdn.co/image/ab67616d0000b273afb055fcddab0300b316b54a,2021-06-04
1kCHru7uhxBUdzkm4gzRQc,Hamilton (Original Broadway Cast Recording),Leslie Odom Jr.,jazz,https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008,2015-09-25
6pNuyY90Baz2qxRa4Z2B8C,Ouroboros,GRiZ,jazz,https://i.scdn.co/image/ab67616d0000b2730f242f066ebc0fa61ab66876,2023-10-06
7bPPEnIPRKGOYuMQ7RaOVK,Quiet Storm,Shierro,jazz,https://i.scdn.co/image/ab67616d0000b27383da6d314272b9c1acb8eede,2020-11-03
3CKVXhODttZebJAzjUs2un,Christmas,Michael Buble,jazz,https://i.scdn.co/image/ab67616d0000b27395517befb15ad5d63af701ab,2011-10-14
5wAGlQICfKYQfaBppnUbmP,IV,BADBADNOTGOOD,jazz,https://i.scdn.co/image/ab67616d0000b27340080ed5a2ec3c92bf445247,2016-07-08
7gvxyetkX6vkoMyDkDM6ls,True Genius,Ray Charles,jazz,https://i.scdn.co/image/ab67616d0000b2734448e36a9ef845b705d80a0d,2021-09-10
6nVACH6a27eOWiumAJhDWS,Modal Soul,Nujabes,jazz,https://i.scdn.co/image/ab67616d0000b273912cc8fe2e9a53d328757a41,2005-11-11
5kICb2TJOeFRTCvJsI1ldJ,All My Tomorrows,Figgy Mold,jazz,https://i.scdn.co/image/ab67616d0000b27368c3413293607105f9f03503,2023-01-06
692dMlXkBrcJC7PNNYEA54,If Yo Think About It,RLLBTS,jazz,https://i.scdn.co/image/ab67616d0000b273783a39c97c13252e2e68dfa8,2023-08-11
0hDnsNkxpMDZrpBlGjldtW,Geography,Tom Misch,jazz,https://i.scdn.co/image/ab67616d0000b273abe203531eac29d17260966f,2018-04-06
1d3w7T3iyK3JJQ6kdpE6l9,Charlie Brown Holiday Hits,Vince Guaraldi Trio,jazz,https://i.scdn.co/image/ab67616d0000b273a1c6bc83f5404947ffb87891,1998-01-01
3g84J8lIoF12N7cnE9IrXa,Jazz Odyssey,Red Brick Lane,jazz,https://i.scdn.co/image/ab67616d0000b273ebe9cdd949fcedb92f2d8f11,2023-08-31
4y9M38huG2kr1sOGZnqzYw,Soft Lad,Tyrone Coates & Friends,jazz,https://i.scdn.co/image/ab67616d0000b2733fc27ef52c962374e261372f,2023-09-01
7Hp8KEu2KpCKetEIBBDVk3,Sing & Swing with Bobby Darin,Bobby Darin,jazz,https://i.scdn.co/image/ab67616d0000b273862db99c6256291d040fe219,2007-10-30
1p12OAWwudgMqfMzjMvl2a,The Low End Theory,A Tribe Called Quest,jazz,https://i.scdn.co/image/ab67616d0000b273f38c6b37a21334e22005b1f7,1991-09-24
5nmEqzKRjL3WyA5X7Zppdc,Lady and The Tramp and Friends,Peggy Lee,jazz,https://i.scdn.co/image/ab67616d0000b273141f0746aec6611b2f51e8f8,2006-01-01
