album_id,album_name,album_artist,album_genre,album_image,album_release_date
4xc3Lc9yASZgEJGH7acWMB,FACE,Jimin,k-pop,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d,2023-03-24
6nT2VfGN07ar1vdZyJY6ox,The Astronaut,JIN,k-pop,https://i.scdn.co/image/ab67616d0000b27343aaff780ea621da5ce4eb0a,2022-10-28
6nYfHQnvkvOTNHnOhDT3sr,BE,BTS,k-pop,https://i.scdn.co/image/ab67616d0000b273c07d5d2fdc02ae252fcd07e5,2020-11-20
0fJ0beklzFwoBv01U8792s,3D : The Remixes,Jung Kook,k-pop,https://i.scdn.co/image/ab67616d0000b27399583bb32b47e87d55c6064b,2023-10-02
1Vzh3fTdh0R0evafCcpNpL,JENNIE Special Single [You & Me],JENNIE,k-pop,https://i.scdn.co/image/ab67616d0000b2738cd1023ed6ec97598937d55c,2023-10-06
4Oz7K9DRwwGMN49i4NbVDT,UNFORGIVEN,LE SSERAFIM,k-pop,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7,2023-05-01
5g2INX6dnMIJG0xKygXwF3,Thats What They All Say,Jack Harlow,k-pop,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63,2020-12-11
5DxixnuklLg28S7UMeGC9H,THE WORLD EP.2 : OUTLAW,ATEEZ,k-pop,https://i.scdn.co/image/ab67616d0000b273ba27e1c8a572e31571a4d589,2023-06-16
38VzP4yWfHdHafITKKRHEB,I've IVE,IVE,k-pop,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8,2023-04-10
1SHLOv0DDdRecK60z86Lth,Better Things,aespa,k-pop,https://i.scdn.co/image/ab67616d0000b27340157e24ffc34938be2b5341,2023-08-18
1JBzeeCJ3axQMVkqWbKh0I,SEVENTEEN 10th Mini Album 'FML',SEVENTEEN,k-pop,https://i.scdn.co/image/ab67616d0000b27380e31ba0c05187e6310ef264,2023-04-24
66OYt73mqan1hWa78BhfPd,LALISA,LISA,k-pop,https://i.scdn.co/image/ab67616d0000b273330f11fb125bb80b760f9e19,2021-09-10
4xc3Lc9yASZgEJGH7acWMB,FACE,Jimin,k-pop,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d,2023-03-24
4Oz7K9DRwwGMN49i4NbVDT,UNFORGIVEN,LE SSERAFIM,k-pop,https://i.scdn.co/image/ab67616d0000b273d71fd77b89d08bc1bda219c7,2023-05-01
5If2zLk3mlHXuhIS7rQF90,The Beginning,FIFTY FIFTY,k-pop,https://i.scdn.co/image/ab67616d0000b2733013522be45e72a9b2514dd8,2023-09-22
0BJU07UQiBbB2bLLJg2ktr,Fact Check - The 5th Album,NCT 127,k-pop,https://i.scdn.co/image/ab67616d0000b273e9fc95cc1d0fba3d48ce2d39,2023-10-06
7gkb4MxKe9rnoR3wxbJXJg,The Name Chapter: TEMPTATION,TOMORROW X TOGETHER,k-pop,https://i.scdn.co/image/ab67616d0000b2733bb056e3160b85ee86c1194d,2023-01-27
1HMLpmZAnNyl9pxvOnTovV,NewJeans 1st EP 'New Jeans',NewJeans,k-pop,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209,2022-08-01
31ZO3EEc4JPomzMGed9BEV,Either Way,IVE,k-pop,https://i.scdn.co/image/ab67616d0000b2739013c729c55c91dad5906adc,2023-09-25
1HMLpmZAnNyl9pxvOnTovV,NewJeans 1st EP 'New Jeans',NewJeans,k-pop,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209,2022-08-01
69mwX2uyO8FKCc8KkRMHw7,Social Path,Stray Kids,k-pop,https://i.scdn.co/image/ab67616d0000b273270ec2f0731d60117f1c8315,2023-08-30
7pPaEvQFccrBU1VXhUWBI7,Seven (Weekday Ver.),Jung Kook,k-pop,https://i.scdn.co/image/ab67616d0000b273570b23ab8c94e857562ed8bc,2023-07-17
