track_id,track_name,track_preview,album_id
4BqYQ1WQ0GFE1xmIaduKLi,Planets,https://p.scdn.co/mp3-preview/ff77e942c05cd58c864f859a2d4bc217fdb62524?cid=d95055726cab4d388a7eca1c84f4d7f9,0ks45m1bsP2JsZpM5D2FFA
7yOHHVY8AhsNt297yEcHVE,Acid Rain,https://p.scdn.co/mp3-preview/3c4fef9fe1de0efb3b67089f0c8916b47dcb3776?cid=d95055726cab4d388a7eca1c84f4d7f9,0ks45m1bsP2JsZpM5D2FFA
7inCfDM4S3xsVzgOUqSJOH,Dust,https://p.scdn.co/mp3-preview/c58d6563f18016207c431a7eefc0be4d4fab2014?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
2DBxhQbwnuXDioUVdL33S2,Kill Us All (feat. Denzel Curry),https://p.scdn.co/mp3-preview/c54c5972fc83bc17948cc91fcb2e2d0e927da0b0?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
4Cdb1dE3pfiWlqnAIcImyQ,24/7,https://p.scdn.co/mp3-preview/ce465de62f6e452a604dcb4c4fe1fd6c4218a71e?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
6TA5aymvVrtiPVbuAwmPIc,Scary Love,https://p.scdn.co/mp3-preview/6a1c34067cbe602e808e67fdb997383d85900c10?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
2K7xn816oNHJZ0aVqdQsha,Softcore,https://p.scdn.co/mp3-preview/dd4996bcd5ea34f70d66213a698a4e9879f69907?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
2wXioTynVwrEWYRv6R6vEj,Void,https://p.scdn.co/mp3-preview/429874a68c41ff1a08daaf14b1bab352a0219482?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
1zkXUXNHpYQTcXZAaZbeEp,Roll Call,https://p.scdn.co/mp3-preview/c6ec678f7d18a23738c904ec2f255a724983afdc?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
6wbbeA1FcbqXiJs7aIA8x7,Livin' In a Dream (feat. Nipsey Hussle),https://p.scdn.co/mp3-preview/1b71e72eb1f77c679f57f887db1206b5fb92a3b7?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,https://p.scdn.co/mp3-preview/3f5a7c8b8e434e72c0e8f0bf43341f161c54b14b?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
2xql0pid3EUwW38AsywxhV,Reflections,https://p.scdn.co/mp3-preview/a0fbb407068bf5475377be94ec3d5801d449b06e?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
3BQbwXb8lMLLRBeLl6HTu8,Blue,https://p.scdn.co/mp3-preview/62608cf3885b6fe52549ccbc41fd32ffb21e2e9f?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
75iJMOH4oBobiRiBJVdw2m,Paradise,https://p.scdn.co/mp3-preview/f9a523eda854ae0bc5e309191b75af3ee8389d44?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
4ymD0FxX1fnWszSu9rMAtD,Beat Take 1 (feat. Ghostface Killah),https://p.scdn.co/mp3-preview/a88e80b6a85aafc67398541e99c4704a8861de9b?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
6eMeqiSoQYtM8u3vvfth21,Stuck with Me,https://p.scdn.co/mp3-preview/07d54da3c07a209257676ef47c17f5e242009176?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
0f7T8FO4ZM9XHpmncSUWND,Flowers,https://p.scdn.co/mp3-preview/3723ff25dd465dff917a7257b12fa8df0bb7dfa7?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
0YNtAadZvKBBEFARtfoCV8,Compass,https://p.scdn.co/mp3-preview/41e62c1d3a544205a0772574f92fe0d2bfbd41dc?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
2Wj1cS0hUzWrQPzYgZJj94,Noise,https://p.scdn.co/mp3-preview/c706322b1b553250f70c146aaf49d026b7580490?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
3dMPLD8cuzTtFLv8E7homA,Heaven,https://p.scdn.co/mp3-preview/8e12db8f02d41f5260fd25bd59418eb398b50878?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
113xf7t4qNM7038YJvauik,Nervous,https://p.scdn.co/mp3-preview/d9f49ecf6bf91e9d065f0c290671a7929cf21147?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
7sIYHDxjteT6RY29gAGzP2,Sadderdaze,https://p.scdn.co/mp3-preview/81d6e4b6c32ab555c2f6b4bf25dd847165ad6d2b?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
0ruhQupkyGoUxmsExWXEoa,Beautiful Oblivion (feat. IDK),https://p.scdn.co/mp3-preview/06ca054bf7277efa89bb45562b0c55d7d582d8f6?cid=d95055726cab4d388a7eca1c84f4d7f9,0ODLCdHBFVvKwJGeSfd1jy
4CbKVDZkYKdv69I4bCaKUq,Hero,https://p.scdn.co/mp3-preview/6c8a221e202007596efa14c6e3951f0790e54d01?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
2UREu1Y8CO4jXkbvqAtP7g,Monster,https://p.scdn.co/mp3-preview/f34946762fa3bee4f023a6d2efbf629f545929c0?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
0z5DrefyW29FNsnJyI4fZf,Don't Wake Me,https://p.scdn.co/mp3-preview/b543408e84f0b6c093bf6eaa290d6ad29e208f2a?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
0nkzd3yNniB767zSDDdLZ3,Awake and Alive,https://p.scdn.co/mp3-preview/bcee0bf80879cc125cbb16cea462b74314a16db1?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
6JLnc7pF4WUzQ6BWONpc7j,One Day Too Late,https://p.scdn.co/mp3-preview/df5c085c1c58f8149868edea62b1bc5bd7c3d77b?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
1swaR8iEKe5qyCoyCWjyvP,"It's Not Me, It's You",https://p.scdn.co/mp3-preview/6f2f662babc9d2ffd777aa9cee63906c7b4fa359?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
4yqmU6n6tbYKf4cpmL3tuu,Should've When You Could've,https://p.scdn.co/mp3-preview/7fb882990cb0b8d7b1c1cc27166d1faee0fdd83b?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
3h4JgBHcWM7A4CBVI6csau,Believe,https://p.scdn.co/mp3-preview/ed994d40f49223d35e00f375866297b6df04ae70?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
7DBT18q9jePmp9d9J9PKJN,Forgiven,https://p.scdn.co/mp3-preview/1d76df958015e859fdc8d25bd9e5bb69d2ad9026?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
6UjAK23BouDme1ZhpjBOcJ,Sometimes,https://p.scdn.co/mp3-preview/aa232dcbe34789408d2f42bfa8283c10866968da?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
4MoVvVkDGFNtQPHciZgG3w,Never Surrender,https://p.scdn.co/mp3-preview/cdaa34ed0c1425e201b6e94a5319e3d8686823bb?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
4VqkhvOP0FkcVrDxgJXtxM,Lucy,https://p.scdn.co/mp3-preview/47e7e561d7c7bd1b2473aa04bb3e5f7749026a0e?cid=d95055726cab4d388a7eca1c84f4d7f9,0RySAmM6oDPGSE03X3dzi1
5nKe9PgCtEhqdnvXAQIBhF,Horn Intro,https://p.scdn.co/mp3-preview/794a537fec88ce9ac94b43473a7c10a2c655ec5e?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
5op53ANI4exiWqFHKuwWxd,The World At Large,https://p.scdn.co/mp3-preview/2ef51c5e6038da8f8d2a729598d2b7749b93a1e3?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
2lwwrWVKdf3LR9lbbhnr6R,Float On,https://p.scdn.co/mp3-preview/9241188a00b7ae5feb607bf10c21a067c83ed487?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
4ToYlykhwpW98KtMIGnWQK,Ocean Breathes Salty,https://p.scdn.co/mp3-preview/f189ba2ed07f8144b78cac5e96a49ee0638f6bda?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
5OyurLkQVrXM7I33eiF696,Dig Your Grave,https://p.scdn.co/mp3-preview/0b08c254b17e504606bf0485230d8e62bf018060?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
72zsr1jSMnaMPtl713jXeJ,Bury Me With It,https://p.scdn.co/mp3-preview/f7b9a2799f399c260584cc6232d3d2e8b66a983e?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
1UnB75lnUCGkgru3tEsQYY,Dance Hall,https://p.scdn.co/mp3-preview/2121791b6a62c1723c9e5ff86b9fde86dd38d810?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
27QCaXOhT6qY0NT6tv5IZ6,Bukowski,https://p.scdn.co/mp3-preview/e02753a978ce6e4aa3d112a5ba0f8b0ddf97aae6?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
5b9lH8ThEcXGWsBM3TqAi5,This Devil's Workday,https://p.scdn.co/mp3-preview/c326bd7f49fbf3d386147361fb72791e5542b1a5?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
7mKkJuVgkR72ozJGvJOTHP,The View,https://p.scdn.co/mp3-preview/ef926342bdc8b7067c2bf9bf936b256fc19034c4?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
604fgWYaIUfr9UtBe9bj1p,Satin In A Coffin,https://p.scdn.co/mp3-preview/971ac2e1f73e513dbe5ac5f479d4ae77e6910680?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
0SCJXZZKUHgbWmUkhCpA9H,Interlude (Milo),https://p.scdn.co/mp3-preview/de93f68699d6e6fedc39cb47e030481ae9c19e91?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
2q5zd5u4A4JzAbes2VDPjk,Blame It On the Tetons,https://p.scdn.co/mp3-preview/87ab431d1295f33c751e5eaeafa50ec417c6484d?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
0UhIdavKe4EQSJCTPd6wQa,Black Cadillacs,https://p.scdn.co/mp3-preview/e89cf2ba51d639f822abe2e480d819ce2131c2dd?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
2FgVVn5jX8lE7nSLnYKLhE,One Chance,https://p.scdn.co/mp3-preview/854ae4d0f54e24b7a8880ca543555ac556a53501?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
1fBO9S4vo5cfCfRK1Ofaxa,The Good Times Are Killing Me,https://p.scdn.co/mp3-preview/0b9c47649a6d23d69804a6ac3c698a43547e2676?cid=d95055726cab4d388a7eca1c84f4d7f9,0TGTGuc2vXv6ZECoAf52N0
57g9uWuZI1t822eLvEVQjn,A Moment of Silence,https://p.scdn.co/mp3-preview/1cb8ff5fe01c7a81343861003f47608939f0380e?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
38kjFXYgPvtuXCPbHPMGte,Prey,https://p.scdn.co/mp3-preview/20b1c2e36b7c0b5565d9795127c5ead391e9147a?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
0EfsDEYaSjGYd66Pr881nq,Cry Baby,https://p.scdn.co/mp3-preview/ba9c1b5db8a6051e6ee10a918e33dfea1b74dae2?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
4Tp4gRuDo1sIMP6gH9LwuH,Wiped Out!,https://p.scdn.co/mp3-preview/0e99799a1a78ee5118f6c1b525a6d533fc13b4b7?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
2u0CelO5c81XS7z3dGpHbS,The Beach,https://p.scdn.co/mp3-preview/80f19ecfdcd1d3bbe1a41c0f11e7acccb36335eb?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,https://p.scdn.co/mp3-preview/d79918fba2888bf825a5edc938ce1f79ed12ff7b?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
40gvh6jP5qxMJuMmF9lG9A,Baby Came Home 2 / Valentines,https://p.scdn.co/mp3-preview/302a1f7be615aaac15d3d7404d26e973859e8a59?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
6PS9AdyOKTPwlDPfLzJ7Ow,Greetings from Califournia,https://p.scdn.co/mp3-preview/cdf93148df5039e822437dd3d2b854112ab79fb7?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
7xrwGUa11hnnxXWeTIzcHf,Ferrari,https://p.scdn.co/mp3-preview/e59b0814dbcb69a42325e3950d3d18665c66b58d?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
5Ma3BlNVDtn3JiwMEafSaq,Single,https://p.scdn.co/mp3-preview/44ebeb63493a5de4788fa39cb555b07976a6ed29?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
07VBqWH6NG8L2ad3l84UKk,R.I.P. 2 My Youth,https://p.scdn.co/mp3-preview/0b74a53effe102b89ea0260ef7c539a56cee9c1a?cid=d95055726cab4d388a7eca1c84f4d7f9,18iFxjZugvKhuNNMbLjZJF
0CN5UmtHPdenaE2yyT7JuZ,Opening Credit,https://p.scdn.co/mp3-preview/f4ccf447dab6fb9ce2d2f817b4d5ea43b813715b?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
6AOcDjTt4jfe9ostQ6eAs7,Same Clothes As Yesterday (feat. Ciscero),https://p.scdn.co/mp3-preview/634ffb93a89e63e46470c140c55083b3d529b1ea?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
0H57lJQoHSzP4nE7EvTJPP,Have You Seen That Girl?,https://p.scdn.co/mp3-preview/e260368f4f7038caa421ff1772f235d10bcb13ed?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
1QKoF35gNN3dCNSGlin8bW,Hands On Your Knees (feat. Kokayi),https://p.scdn.co/mp3-preview/d36a2f81a454b2a85706a2b5e90b115a2df47552?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
7jaYiqwCFQDdtxfQaSzZuM,Meditation (feat. Jazmine Sullivan & KAYTRANADA),https://p.scdn.co/mp3-preview/bd5c25fd7a2ead3499f5547afd4ced76fa9b20a4?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
564oa00vY05d1uYnTEAAmE,Herside Story,https://p.scdn.co/mp3-preview/9fe91ffcfb4551d8c738564bd7cab402d6bbab7b?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
3NsPvsr9VrcMtAxJ50XCL9,Summatime (feat. Wale & Radiant Children),https://p.scdn.co/mp3-preview/f08d4cc988460b98b401cedc49c44e0f9a59d862?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
7qcxGQNLJup67pQwTKsR8E,Roll Call (feat. Mya),https://p.scdn.co/mp3-preview/56754a75c8e7e8533e6a6e3a6400cfbfb4038a9f?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
3JnuGitHblAKCT9uAVGSEJ,The Parable of the Rich Man (feat. April George),https://p.scdn.co/mp3-preview/a99ec9012c79e029c107372a24a95befdc75c131?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
15EPc80XuFrb2LmOzGjuRg,Crew (feat. Brent Faiyaz & Shy Glizzy),https://p.scdn.co/mp3-preview/43bbfb0a4ff1ce6999b044d67d513aac7273e5ee?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
7GbQdg0zBhXkNYbRiojA45,We Will Never Die (feat. Lil Dude),https://p.scdn.co/mp3-preview/cb93b3786146f906569b38230c22b693db11289b?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
4wLJNd3zIfm68rMi36JtY4,Kokamoe Freestyle,https://p.scdn.co/mp3-preview/289a0e536b3fc45eae8a1482bde29e02377a7b21?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
6wOdpwaVrRtWlVSQNMBNQU,Some Girl (feat. Steve Lacy),https://p.scdn.co/mp3-preview/c17081779c199d625036ddffe47fc44c082dd362?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
0nNY7kR1TjRcZYAMi08rCy,Pray Everyday (Survivor's Guilt),https://p.scdn.co/mp3-preview/7af48a7a78fc7e6ab917401c4ec51e55125ac6a2?cid=d95055726cab4d388a7eca1c84f4d7f9,18JrBX1QkpnUSJF3oxX6RX
6nmDEbjMZru5j55HIkX2yZ,Diamond Eyes,https://p.scdn.co/mp3-preview/b268a03fe2a4820c54096232e19defcf3267d0f6?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
08BFm5Pkw9KThqUb0KL1tH,Royal,https://p.scdn.co/mp3-preview/fb8ef2b4ec7365db0678435651ec724adb32bb50?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
4Srdlb9TIrmstXJqwyeIyo,CMND/CTRL,https://p.scdn.co/mp3-preview/103cbd65a4a100210e71a8a4d17562fc198f5a40?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
0oHj2DHtNVWEgBqOa1bejc,You've Seen the Butcher,https://p.scdn.co/mp3-preview/ca4de0ee30d7d44019a3486af0b2229f3db609e3?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
5sUCU4eiyf0pplIJ7OGEoc,Beauty School,https://p.scdn.co/mp3-preview/af0731abd1beafc36ce4e93e9de75eb65ef5e624?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
2OxSyTC8KDXIVKufIZLlVk,Prince,https://p.scdn.co/mp3-preview/06f5c9f5e07dcc2dd1fb6fd561c4333c2ff4229b?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
6Q7POvDeFGVFDYPmz7huYP,Rocket Skates,https://p.scdn.co/mp3-preview/aed61783bc501f621320a204d6deda164c478abb?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
1EryAkZ0VHstC6haIxVBiE,Sextape,https://p.scdn.co/mp3-preview/0f585fc23d6f7f4354d6ff252d9eeab3066179ca?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
0lqHgjNrXmtFroWDqwV1iQ,Risk,https://p.scdn.co/mp3-preview/94b6efe4ff144c3edbc3f96cf9f93eaae3bc53f4?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
3hb4W4FUPjyWUbYY2Sfih5,976-EVIL,https://p.scdn.co/mp3-preview/8dddf0bcab17b1cb50b60910fb2bb61cafebbe29?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
6ECuUSXzcYP0xX8jQkfY2A,This Place Is Death,https://p.scdn.co/mp3-preview/c81a77888f4c950226b802e775c90ec3b544032b?cid=d95055726cab4d388a7eca1c84f4d7f9,1GjjBpY2iDwSQs5bykQI5e
3dst21BU1yo7leS5njO5dC,Beef Rap,https://p.scdn.co/mp3-preview/96d1afbc5b5502bab824989fb6498ff2d2598957?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
4b82tXj35SycILuILcgBQ6,Hoe Cakes,https://p.scdn.co/mp3-preview/6e3c5da774affbc624f0ec78bf898f8ab99d97ea?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
1VZUXXUGqIxePaMUXkabRn,Potholderz feat. Count Bass D,https://p.scdn.co/mp3-preview/87dce5d4a1f32fd71ad191a260461db29f359c4c?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
4BnrGx9tWNF8aiXl1UhDBa,One Beer,https://p.scdn.co/mp3-preview/e5602b9fa753931981b888bdc0c52c0c5c1e9f81?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
4q71zOiiFoDaVQCQcE6jcp,Deep Fried Frenz,https://p.scdn.co/mp3-preview/1eb5fa842c669fd582e594648d5031398aadca49?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
5oHefuJW6udg0pphl5KXwN,Poo-Putt Platter,https://p.scdn.co/mp3-preview/6146ab15993bc316f256d11438801c05b08c5acc?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
40uyUJ1Qj6TJT9XWW1yiEw,Fillet-O-Rapper,https://p.scdn.co/mp3-preview/0df5ee506fc5a7d498131e96f73be7c2940e0115?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
5EuI6CO76Uv7CCAGbXkJwe,Gumbo,https://p.scdn.co/mp3-preview/3a1eff13dd8a0a6c86889c3983c8ada985863c5e?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
6cEI7u5eOOQTmoOtSBwTp8,Fig Leaf Bi-Carbonate,https://p.scdn.co/mp3-preview/fbf4495a054a505b790137d8c653474522c31adf?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
6hezGXLMcnIRxzXoA7cYiP,Kon Karne,https://p.scdn.co/mp3-preview/d5c17257a3b189b11f416ad03c8ac572865fed8c?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
1FAHFrh5yApXwT66z3JzZy,Guinnesses feat. Angelika & 4ize,https://p.scdn.co/mp3-preview/a8df0ab6171107798756111148722f9d6e4a56c8?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
13AzkgqOT4PHx5aXxihF0n,Kon Queso,https://p.scdn.co/mp3-preview/3c8f723f85ed0d2e9f887edc80c4d1dfecbcd740?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
5KUNwkaNf8l5A9sXZhiCgI,Rapp Snitch Knishes feat. Mr. Fantastik,https://p.scdn.co/mp3-preview/c95692c16a296cde37cd35d8a44503e691174511?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
0oduroQUXgL9mb4JO8XzB9,Vomitspit,https://p.scdn.co/mp3-preview/a0ce365d46ea5184a118fb84007cbe68979b81c4?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
5y5hQ3QDzlEq1jotW7chkP,Kookies,https://p.scdn.co/mp3-preview/aef7b6389562ebf21055275dfb7fa784f91b00b0?cid=d95055726cab4d388a7eca1c84f4d7f9,1UcS2nqUhxrZjrBZ3tHk2N
6MK8jdHLIWvzURJZlmPq64,Intro,https://p.scdn.co/mp3-preview/3ca2fc06749977c711be5e3b5bf326d8ec87823f?cid=d95055726cab4d388a7eca1c84f4d7f9,08QB1puuJGgRx8N7Yn1twL
5OGpnHDf6GlmbVCMLfXNMX,Todos Quieren Bailar Contigo,https://p.scdn.co/mp3-preview/86fb8c0a2c635e1bf1d4ad4c61cfa09f5cb7df15?cid=d95055726cab4d388a7eca1c84f4d7f9,08QB1puuJGgRx8N7Yn1twL
7it0u6IGJQLRX9Q9q7vgOj,Vapor,https://p.scdn.co/mp3-preview/9a61d7206870d0f7b30d51be5e84c847c4550670?cid=d95055726cab4d388a7eca1c84f4d7f9,08QB1puuJGgRx8N7Yn1twL
2Fm2tKMFR2GfiJ3PjajTyW,Se Vuelve Loca,https://p.scdn.co/mp3-preview/f1ee80207432a32a63e09c4a57f81f04f28cde19?cid=d95055726cab4d388a7eca1c84f4d7f9,08QB1puuJGgRx8N7Yn1twL
0XNrtJ5Yg7aOJ0UZwJvNy7,Party y Alcohol,https://p.scdn.co/mp3-preview/16ba5b5b819ff66322703fa7e7e60cacfba3ec4b?cid=d95055726cab4d388a7eca1c84f4d7f9,08QB1puuJGgRx8N7Yn1twL
1tnqfBJmTGivE57cLPLaSu,Caliente,https://p.scdn.co/mp3-preview/6b7f0fef3ae2536a33a1df505b84541314ea8cfd?cid=d95055726cab4d388a7eca1c84f4d7f9,08QB1puuJGgRx8N7Yn1twL
0gZgNv02mYhxuC3SzBLgb2,Culpables los Dos,https://p.scdn.co/mp3-preview/9a8156e091ffd790642dcfddf79dd5156c7a7ac4?cid=d95055726cab4d388a7eca1c84f4d7f9,08QB1puuJGgRx8N7Yn1twL
0JzclzHOEHhzXJc1tIui6j,Delitos,https://p.scdn.co/mp3-preview/d154dacfe0a44ce3e12196f734174805db2dcd04?cid=d95055726cab4d388a7eca1c84f4d7f9,08QB1puuJGgRx8N7Yn1twL
6OzUIp8KjuwxJnCWkXp1uL,Besos Moja2,https://p.scdn.co/mp3-preview/8b17c9ae5706f7f2e41a6ec3470631b3094017b6?cid=d95055726cab4d388a7eca1c84f4d7f9,08QB1puuJGgRx8N7Yn1twL
7HLDIDkGPEomHWZnpkKWow,La Realidad,https://p.scdn.co/mp3-preview/1c90a58874a7e3cc96b8a51495320bd46d854c21?cid=d95055726cab4d388a7eca1c84f4d7f9,08QB1puuJGgRx8N7Yn1twL
